,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
2,염창한화꿈에그린2차,99㎡,서울시 강서구 염창동 302,서울시 강서구 공항대로63길 16,163.0,0.0,99.42,68.17,69,3,2,6,,"11억 5,000",,,
3,염창한화꿈에그린2차,107,서울시 강서구 염창동 302,서울시 강서구 공항대로63길 16,163.0,0.0,107.75,84.99,79,3,2,106,,10억,"5억 3,000~6억 3,000",4억/70,4억/70
0,염창현대2차,83A㎡,서울시 강서구 염창동 249-11,서울시 강서구 양천로73길 6,106.0,0.0,83.07,59.39,71,3,1,10,,,,,
1,염창현대2차,83B㎡,서울시 강서구 염창동 249-11,서울시 강서구 양천로73길 6,106.0,0.0,83.04,59.36,71,3,1,10,,,,,
2,염창현대2차,115㎡,서울시 강서구 염창동 249-11,서울시 강서구 양천로73길 6,106.0,0.0,115.74,82.74,71,3,2,76,,"8억 5,000~9억 5,000",4억,,
3,염창현대2차,118,서울시 강서구 염창동 249-11,서울시 강서구 양천로73길 6,106.0,0.0,118.25,84.54,71,3,2,10,,"9억 2,000",,,
0,염창힐스테이트,106A㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,106.38,83.52,79,3,2,1,,11억,,,
1,염창힐스테이트,106B㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,106.79,83.83,78,3,2,1,,,,,
2,염창힐스테이트,106C㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,106.79,83.83,78,3,2,1,,,,,
3,염창힐스테이트,107G㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,107.74,84.6,79,3,2,23,,,,,
4,염창힐스테이트,107D㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,107.7,84.55,79,3,2,11,,,,,
5,염창힐스테이트,107E㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,107.7,84.55,79,3,2,10,,,6억,,
6,염창힐스테이트,107F㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,107.74,84.6,79,3,2,6,,,,,
7,염창힐스테이트,107H㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,107.74,84.6,79,3,2,1,,"12억 5,000",,,
8,염창힐스테이트,108N㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,108.26,84.84,78,3,2,24,,,,,
9,염창힐스테이트,108K㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,108.18,84.74,78,3,2,15,,,,,
10,염창힐스테이트,108L㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,108.21,84.86,78,3,2,14,,,,,
11,염창힐스테이트,108I㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,108.15,84.9,79,3,2,13,,11억,,,
12,염창힐스테이트,108J㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,108.15,84.9,79,3,2,1,,,,,
13,염창힐스테이트,108M㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,108.21,84.86,78,3,2,1,,,,,
14,염창힐스테이트,109A㎡,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,109.38,84.96,78,3,2,12,,,,,
15,염창힐스테이트,109B,서울시 강서구 염창동 306,서울시 강서구 양천로73길 24,135.0,0.0,109.71,84.93,77,3,2,1,,,,,
0,이가채(도시형),36㎡,서울시 강서구 염창동 242-31,서울시 강서구 양천로65길 22,20.0,0.0,36.19,29.43,81,1,1,5,,,,,
1,이가채(도시형),65A㎡,서울시 강서구 염창동 242-31,서울시 강서구 양천로65길 22,20.0,0.0,65.82,52.98,80,2,1,10,,"5억 9,000",,,
2,이가채(도시형),67B,서울시 강서구 염창동 242-31,서울시 강서구 양천로65길 22,20.0,0.0,67.22,54.66,81,2,1,5,,,,,
0,이너스내안에(101동),73㎡,서울시 강서구 염창동 254-2,서울시 강서구 양천로75길 22-21,105.0,0.0,73.92,53.79,73,3,1,3,,"6억 7,000","4억 1,000","7,000/130","7,000/130"
1,이너스내안에(101동),82㎡,서울시 강서구 염창동 254-2,서울시 강서구 양천로75길 22-21,105.0,0.0,82.29,59.9,73,3,2,42,,"7억 3,500",,,
2,이너스내안에(101동),103,서울시 강서구 염창동 254-2,서울시 강서구 양천로75길 22-21,105.0,0.0,103.37,84.91,82,3,2,60,,,"5억~5억 3,000","2억 5,000/100","2억 5,000/100"
0,이너스내안에(201동),110A㎡,서울시 강서구 염창동 245-1,서울시 강서구 양천로67가길 49,51.0,0.0,110.86,84.7,76,3,2,20,,"8억 5,000","5억 5,000",,
1,이너스내안에(201동),112B㎡,서울시 강서구 염창동 245-1,서울시 강서구 양천로67가길 49,51.0,0.0,112.07,84.74,76,3,2,18,,,,,
2,이너스내안에(201동),112C,서울시 강서구 염창동 245-1,서울시 강서구 양천로67가길 49,51.0,0.0,112.72,84.72,75,3,2,13,,"8억 5,000~9억 3,000",,2억/90,2억/90
0,이너스내안에(301동),88㎡,서울시 강서구 염창동 307,서울시 강서구 양천로67가길 56,54.0,0.0,88.25,69.35,79,3,2,1,,,,,
1,이너스내안에(301동),105A㎡,서울시 강서구 염창동 307,서울시 강서구 양천로67가길 56,54.0,0.0,105.5,76.32,72,3,2,1,,,,,
2,이너스내안에(301동),106D㎡,서울시 강서구 염창동 307,서울시 강서구 양천로67가길 56,54.0,0.0,106.33,84.78,80,3,2,27,,"9억 1,000",,,
3,이너스내안에(301동),106E㎡,서울시 강서구 염창동 307,서울시 강서구 양천로67가길 56,54.0,0.0,106.22,84.94,80,3,2,9,,"9억 2,000",,,
4,이너스내안에(301동),107C㎡,서울시 강서구 염창동 307,서울시 강서구 양천로67가길 56,54.0,0.0,107.35,84.41,79,3,2,9,,,,,
5,이너스내안에(301동),116B,서울시 강서구 염창동 307,서울시 강서구 양천로67가길 56,54.0,0.0,116.52,84.34,72,3,2,7,,,,,
0,이너스내안에동진,72㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,72.4,54.05,75,3,1,1,,,,,
1,이너스내안에동진,81A㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,81.98,61.82,75,3,2,2,,,,,
2,이너스내안에동진,83B㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,83.9,63.7,76,2,1,1,,,,,
3,이너스내안에동진,84㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,84.72,64.26,76,2,1,1,,,,,
4,이너스내안에동진,86B㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,86.82,68.76,79,2,1,7,,"6억 5,000",,,
5,이너스내안에동진,90C㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,90.7,69.02,76,3,2,8,,,,,
6,이너스내안에동진,90A㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,90.38,68.68,76,2,1,7,,,,,
7,이너스내안에동진,92A㎡,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,92.32,69.76,76,3,2,7,,,,,
8,이너스내안에동진,93B,서울시 강서구 염창동 304,서울시 강서구 양천로71가길 29,41.0,0.0,93.7,70.93,76,3,2,7,,,,,
0,이너스양화6차,86㎡,서울시 강서구 염창동 250-3,서울시 강서구 양천로73가길 38,36.0,0.0,86.76,71.52,82,3,2,4,,"8억 9,000",,,
1,이너스양화6차,103,서울시 강서구 염창동 250-3,서울시 강서구 양천로73가길 38,36.0,0.0,103.04,84.75,82,3,2,32,,"8억 8,000~8억 9,500","5억 5,000",5억/20,5억/20
0,일신건영휴먼빌,76㎡,서울시 강서구 염창동 298,서울시 강서구 양천로71가길 22,166.0,0.0,76.72,59.71,78,3,1,4,,,,,
1,일신건영휴먼빌,90㎡,서울시 강서구 염창동 298,서울시 강서구 양천로71가길 22,166.0,0.0,90.96,59.92,66,3,1,10,,,,,
2,일신건영휴먼빌,109,서울시 강서구 염창동 298,서울시 강서구 양천로71가길 22,166.0,0.0,109.06,84.93,78,3,2,152,,"9억 5,000~11억 5,000",,,
0,지오빌,99B㎡,서울시 강서구 염창동 57,서울시 강서구 양천로67길 50-33,19.0,0.0,99.08,83.78,85,3,2,1,,,,,
1,지오빌,99C㎡,서울시 강서구 염창동 57,서울시 강서구 양천로67길 50-33,19.0,0.0,99.47,84.11,85,3,2,1,,,,,
2,지오빌,100D㎡,서울시 강서구 염창동 57,서울시 강서구 양천로67길 50-33,19.0,0.0,100.11,84.65,85,3,2,6,,,,,
3,지오빌,100A㎡,서울시 강서구 염창동 57,서울시 강서구 양천로67길 50-33,19.0,0.0,100.46,84.95,85,3,2,5,,,,,
4,지오빌,100E㎡,서울시 강서구 염창동 57,서울시 강서구 양천로67길 50-33,19.0,0.0,100.29,84.8,85,3,2,5,,,,,
5,지오빌,169,서울시 강서구 염창동 57,서울시 강서구 양천로67길 50-33,19.0,0.0,169.36,143.2,85,4,2,1,,,,,
0,태영송화,86㎡,서울시 강서구 염창동 270-1,서울시 강서구 공항대로61길 60,277.0,0.0,86.51,59.97,69,2,1,142,,"7억 9,500~8억 7,000","3억 3,600~4억",,
1,태영송화,109㎡,서울시 강서구 염창동 270-1,서울시 강서구 공항대로61길 60,277.0,0.0,109.15,84.93,78,3,2,81,,"10억 2,000","6억 5,000",3억/120,3억/120
2,태영송화,143,서울시 강서구 염창동 270-1,서울시 강서구 공항대로61길 60,277.0,0.0,143.42,114.99,80,4,2,54,,,"7억 5,000",,
0,태진가람(주상복합),76,서울시 강서구 염창동 263-2,서울시 강서구 양천로 706,64.0,0.0,76.46,58.86,77,2,1,64,,"5억 4,000~6억","3억 2,000~3억 5,000",,
0,태진한솔,79㎡,서울시 강서구 염창동 263,서울시 강서구 공항대로71길 54,356.0,0.0,79.25,58.87,74,3,1,178,,"7억 9,000~9억 1,000","3억 5,000~5억","1억/140~3억 3,000/50","1억/140~3억 3,000/50"
1,태진한솔,104㎡,서울시 강서구 염창동 263,서울시 강서구 공항대로71길 54,356.0,0.0,104.56,84.97,81,3,2,120,,11억,,,
2,태진한솔,126,서울시 강서구 염창동 263,서울시 강서구 공항대로71길 54,356.0,0.0,126.15,104.82,83,4,2,58,,"11억 5,000~14억 5,000","7억 5,000",5억/100,5억/100
0,한강동아2차,87㎡,서울시 강서구 염창동 293,서울시 강서구 양천로73길 80,212.0,0.0,87.09,59.97,69,3,1,85,,,4억,,
1,한강동아2차,109㎡,서울시 강서구 염창동 293,서울시 강서구 양천로73길 80,212.0,0.0,109.62,84.96,78,3,2,77,,11억,5억,,
2,한강동아2차,141B㎡,서울시 강서구 염창동 293,서울시 강서구 양천로73길 80,212.0,0.0,141.47,114.78,81,4,2,34,,"13억 2,000~14억","6억 3,000",3억/125,3억/125
3,한강동아2차,141A,서울시 강서구 염창동 293,서울시 강서구 양천로73길 80,212.0,0.0,141.39,114.68,81,4,2,16,,15억,"6억 5,000",3억/150,3억/150
0,한경렉스플레이스(도시형),28A㎡,서울시 강서구 염창동 262-4,서울시 강서구 공항대로75길 50,15.0,0.0,28.93,24.13,83,1,1,5,,,,,
1,한경렉스플레이스(도시형),29B㎡,서울시 강서구 염창동 262-4,서울시 강서구 공항대로75길 50,15.0,0.0,29.77,24.84,83,1,1,5,,,"3억 9,300",,
2,한경렉스플레이스(도시형),31C,서울시 강서구 염창동 262-4,서울시 강서구 공항대로75길 50,15.0,0.0,31.08,25.93,83,1,1,5,,,,,
0,한마음삼성,85㎡,서울시 강서구 염창동 244-2,서울시 강서구 양천로 637,330.0,0.0,85.55,59.94,70,3,1,150,,"7억 5,000","3억 1,000~4억 5,000",2억/80~3억/30,2억/80~3억/30
1,한마음삼성,105,서울시 강서구 염창동 244-2,서울시 강서구 양천로 637,330.0,0.0,105.17,84.87,81,3,2,180,,"9억~9억 5,000","5억 5,000",1억/150,1억/150
0,한울밸리움(주상복합),31A㎡,서울시 강서구 염창동 274-18,서울시 강서구 공항대로 531,58.0,0.0,31.82,21.54,68,3,2,20,,"3억 9,100","3억 6,000~3억 7,000","3,000/115","3,000/115"
1,한울밸리움(주상복합),31D㎡,서울시 강서구 염창동 274-18,서울시 강서구 공항대로 531,58.0,0.0,31.82,21.54,68,3,2,1,,"3억 9,000","3억 4,500",,
2,한울밸리움(주상복합),31E㎡,서울시 강서구 염창동 274-18,서울시 강서구 공항대로 531,58.0,0.0,31.82,21.54,68,3,2,1,,,"3억 5,000",,
3,한울밸리움(주상복합),35C㎡,서울시 강서구 염창동 274-18,서울시 강서구 공항대로 531,58.0,0.0,35.37,24.08,68,3,2,21,,4억,,,
4,한울밸리움(주상복합),35F㎡,서울시 강서구 염창동 274-18,서울시 강서구 공항대로 531,58.0,0.0,35.37,24.08,68,3,2,1,,,,,
5,한울밸리움(주상복합),36B㎡,서울시 강서구 염창동 274-18,서울시 강서구 공항대로 531,58.0,0.0,36.47,24.94,68,3,2,12,,"4억 1,000~4억 2,000","3억 5,000",,
6,한울밸리움(주상복합),40G,서울시 강서구 염창동 274-18,서울시 강서구 공항대로 531,58.0,0.0,40.7,28.42,70,3,2,2,,,,,
0,현대1차,101C㎡,서울시 강서구 염창동 288,서울시 강서구 양천로75길 57,498.0,0.0,101.89,84.34,83,3,2,333,,"8억 8,000~11억","4억 8,000~5억 5,000","3억/80~3억 5,000/60","3억/80~3억 5,000/60"
1,현대1차,101B㎡,서울시 강서구 염창동 288,서울시 강서구 양천로75길 57,498.0,0.0,101.09,84.19,83,3,2,13,,,,,
2,현대1차,101A㎡,서울시 강서구 염창동 288,서울시 강서구 양천로75길 57,498.0,0.0,101.56,84.07,83,3,2,12,,10억,,,
3,현대1차,102G㎡,서울시 강서구 염창동 288,서울시 강서구 양천로75길 57,498.0,0.0,102.9,84.96,83,3,2,90,,"9억 5,000~10억 5,000",,"1억/160~3억 5,000/100","1억/160~3억 5,000/100"
4,현대1차,102E㎡,서울시 강서구 염창동 288,서울시 강서구 양천로75길 57,498.0,0.0,102.77,84.84,83,3,2,13,,,,,
5,현대1차,102F㎡,서울시 강서구 염창동 288,서울시 강서구 양천로75길 57,498.0,0.0,102.84,84.9,83,3,2,13,,,5억,3억/80,3억/80
6,현대1차,103D,서울시 강서구 염창동 288,서울시 강서구 양천로75길 57,498.0,0.0,103.74,84.77,82,3,2,24,,9억,,,
0,현대3차,81㎡,서울시 강서구 염창동 291,서울시 강서구 양천로75길 60,127.0,0.0,81.5,59.92,74,3,1,71,,"6억 2,000~8억 3,000",,,
1,현대3차,103,서울시 강서구 염창동 291,서울시 강서구 양천로75길 60,127.0,0.0,103.61,83.71,81,3,2,56,,9억~11억,5억,,
0,현대가우스빌(도시형),30㎡,서울시 강서구 염창동 263-9,서울시 강서구 공항대로75길 49,16.0,0.0,30.95,25.45,82,1,1,4,,,,,
1,현대가우스빌(도시형),36㎡,서울시 강서구 염창동 263-9,서울시 강서구 공항대로75길 49,16.0,0.0,36.2,29.77,82,1,1,4,,,,,
2,현대가우스빌(도시형),45A㎡,서울시 강서구 염창동 263-9,서울시 강서구 공항대로75길 49,16.0,0.0,45.84,37.7,82,1,1,4,,,"3억 5,000",2억/50,2억/50
3,현대가우스빌(도시형),46B,서울시 강서구 염창동 263-9,서울시 강서구 공항대로75길 49,16.0,0.0,46.73,38.43,82,1,1,4,,,,,
0,현대아이파크(주상복합),93㎡,서울시 강서구 염창동 282-19,서울시 강서구 공항대로 637,136.0,0.0,93.55,77.34,83,3,2,13,,,"6억 3,000",,
1,현대아이파크(주상복합),105㎡,서울시 강서구 염창동 282-19,서울시 강서구 공항대로 637,136.0,0.0,105.33,78.86,75,3,2,12,,12억,,,
2,현대아이파크(주상복합),107A㎡,서울시 강서구 염창동 282-19,서울시 강서구 공항대로 637,136.0,0.0,107.13,84.84,79,3,2,24,,,"6억 5,000",,
3,현대아이파크(주상복합),109B㎡,서울시 강서구 염창동 282-19,서울시 강서구 공항대로 637,136.0,0.0,109.4,84.84,78,3,2,76,,"11억 3,000~14억","6억 5,000~6억 7,000",,
4,현대아이파크(주상복합),115,서울시 강서구 염창동 282-19,서울시 강서구 공항대로 637,136.0,0.0,115.92,83.42,72,3,2,11,,,,,
0,현진파크뷰(도시형),25,서울시 강서구 염창동 252,서울시 강서구 양천로75길 8,40.0,0.0,25.06,18.96,76,1,1,40,,"3억 1,000","2억 5,500",,
0,GM밸리(주상복합),28A㎡,서울시 강서구 화곡동 899-27,서울시 강서구 곰달래로 116,50.0,0.0,28.41,23.22,82,1,1,10,,,,,
1,GM밸리(주상복합),29B㎡,서울시 강서구 화곡동 899-27,서울시 강서구 곰달래로 116,50.0,0.0,29.12,23.8,82,1,1,10,,,,,
2,GM밸리(주상복합),30C㎡,서울시 강서구 화곡동 899-27,서울시 강서구 곰달래로 116,50.0,0.0,30.1,24.6,82,1,1,10,,,,,
3,GM밸리(주상복합),31A㎡,서울시 강서구 화곡동 899-27,서울시 강서구 곰달래로 116,50.0,0.0,31.73,25.94,82,1,1,10,,,,,
4,GM밸리(주상복합),33B,서울시 강서구 화곡동 899-27,서울시 강서구 곰달래로 116,50.0,0.0,33.23,27.16,82,1,1,10,,,,,
0,J.S타운,40A㎡,서울시 강서구 화곡동 24-45,서울시 강서구 까치산로15길 30,12.0,0.0,40.01,31.85,80,1,1,3,,,,,
1,J.S타운,40B㎡,서울시 강서구 화곡동 24-45,서울시 강서구 까치산로15길 30,12.0,0.0,40.45,31.85,79,1,1,1,,,,,
2,J.S타운,44㎡,서울시 강서구 화곡동 24-45,서울시 강서구 까치산로15길 30,12.0,0.0,44.26,34.84,79,1,1,1,,,,,
3,J.S타운,45㎡,서울시 강서구 화곡동 24-45,서울시 강서구 까치산로15길 30,12.0,0.0,45.73,36.4,80,1,1,3,,,,,
4,J.S타운,65A㎡,서울시 강서구 화곡동 24-45,서울시 강서구 까치산로15길 30,12.0,0.0,65.71,52.3,80,3,1,3,,,,,
5,J.S타운,66B,서울시 강서구 화곡동 24-45,서울시 강서구 까치산로15길 30,12.0,0.0,66.44,52.3,79,3,1,1,,,,,
0,LAHOME(도시형),35A㎡,서울시 강서구 화곡동 340-13,서울시 강서구 곰달래로25길 71-18,14.0,0.0,35.08,28.98,83,1,1,2,,,,,
1,LAHOME(도시형),36B㎡,서울시 강서구 화곡동 340-13,서울시 강서구 곰달래로25길 71-18,14.0,0.0,36.05,29.78,83,1,1,4,,,,,
2,LAHOME(도시형),36D㎡,서울시 강서구 화곡동 340-13,서울시 강서구 곰달래로25길 71-18,14.0,0.0,36.3,29.99,83,1,1,4,,,,,
3,LAHOME(도시형),36C㎡,서울시 강서구 화곡동 340-13,서울시 강서구 곰달래로25길 71-18,14.0,0.0,36.17,29.87,83,1,1,2,,,,,
4,LAHOME(도시형),55,서울시 강서구 화곡동 340-13,서울시 강서구 곰달래로25길 71-18,14.0,0.0,55.67,45.99,83,2,1,2,,,,,
0,LK드림빌(도시형),25A㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,25.78,21.02,82,1,1,1,,,,,
1,LK드림빌(도시형),27B㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,27.08,22.08,82,1,1,1,,,,,
2,LK드림빌(도시형),29㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,29.58,24.12,82,1,1,1,,,,,
3,LK드림빌(도시형),32B㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,32.68,26.64,82,1,1,2,,,,,
4,LK드림빌(도시형),33C㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,33.72,27.49,82,1,1,1,,,,,
5,LK드림빌(도시형),34A㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,34.83,28.4,82,1,1,2,,,,,
6,LK드림빌(도시형),34D㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,34.07,27.78,82,1,1,2,,,,,
7,LK드림빌(도시형),35A㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,35.08,26.42,75,1,1,2,,,,,
8,LK드림빌(도시형),35B㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,35.24,28.73,82,1,1,1,,,,,
9,LK드림빌(도시형),35C㎡,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,35.67,29.08,82,1,1,1,,,,,
10,LK드림빌(도시형),44,서울시 강서구 화곡동 359-42,서울시 강서구 월정로28가길 19-21,15.0,0.0,44.92,36.62,82,1,1,1,,,,,
0,M노블레스(주상복합),31㎡,서울시 강서구 화곡동 29-57,서울시 강서구 까치산로 86,84.0,0.0,31.94,27.01,85,1,1,28,,,"2억 4,400~2억 6,000",,
1,M노블레스(주상복합),35㎡,서울시 강서구 화곡동 29-57,서울시 강서구 까치산로 86,84.0,0.0,35.33,29.88,85,1,1,28,,,,,
2,M노블레스(주상복합),52,서울시 강서구 화곡동 29-57,서울시 강서구 까치산로 86,84.0,0.0,52.26,44.2,85,2,1,28,,,"3억 3,000~3억 4,000",,
0,NS오피스(도시형),20A㎡,서울시 강서구 화곡동 402-3,서울시 강서구 강서로29길 6,16.0,0.0,20.46,12.41,61,1,1,4,,,,,
1,NS오피스(도시형),20B㎡,서울시 강서구 화곡동 402-3,서울시 강서구 강서로29길 6,16.0,0.0,20.67,12.54,61,1,1,2,,,,,
2,NS오피스(도시형),22B㎡,서울시 강서구 화곡동 402-3,서울시 강서구 강서로29길 6,16.0,0.0,22.79,13.83,61,1,1,4,,,,,
3,NS오피스(도시형),22A㎡,서울시 강서구 화곡동 402-3,서울시 강서구 강서로29길 6,16.0,0.0,22.67,13.75,61,1,1,2,,,,,
4,NS오피스(도시형),23C㎡,서울시 강서구 화곡동 402-3,서울시 강서구 강서로29길 6,16.0,0.0,23.78,14.43,61,1,1,2,,,,,
5,NS오피스(도시형),26,서울시 강서구 화곡동 402-3,서울시 강서구 강서로29길 6,16.0,0.0,26.93,16.34,61,1,1,2,,,,,
0,NS타운(도시형),29㎡,서울시 강서구 화곡동 105-128,서울시 강서구 까치산로2길 32,20.0,0.0,29.35,25.49,87,1,1,1,,,,,
1,NS타운(도시형),32B㎡,서울시 강서구 화곡동 105-128,서울시 강서구 까치산로2길 32,20.0,0.0,32.66,28.36,87,1,1,9,,,,,
2,NS타운(도시형),32A㎡,서울시 강서구 화곡동 105-128,서울시 강서구 까치산로2길 32,20.0,0.0,32.51,24.95,77,1,1,1,,,,,
3,NS타운(도시형),33,서울시 강서구 화곡동 105-128,서울시 강서구 까치산로2길 32,20.0,0.0,33.23,28.85,87,1,1,9,,,,,
0,NS파크(주상복합),32A㎡,서울시 강서구 화곡동 1076-9,서울시 강서구 화곡로 176-22,46.0,0.0,32.35,28.74,89,1,1,9,,3억 500,"1억 9,900",,
1,NS파크(주상복합),32B㎡,서울시 강서구 화곡동 1076-9,서울시 강서구 화곡로 176-22,46.0,0.0,32.54,28.91,89,1,1,9,,,,,
2,NS파크(주상복합),33C㎡,서울시 강서구 화곡동 1076-9,서울시 강서구 화곡로 176-22,46.0,0.0,33.69,29.93,89,1,1,18,,"2억 7,450~3억",,,
3,NS파크(주상복합),49,서울시 강서구 화곡동 1076-9,서울시 강서구 화곡로 176-22,46.0,0.0,49.14,43.66,89,2,1,10,,,,,
0,SK지음(도시형),28C㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,28.58,24.1,84,1,1,2,,,,,
1,SK지음(도시형),29E㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,29.52,24.89,84,1,1,1,,,,,
2,SK지음(도시형),30A㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,30.81,25.98,84,1,1,2,,,,,
3,SK지음(도시형),30B㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,30.03,25.32,84,1,1,2,,,,,
4,SK지음(도시형),30D㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,30.17,25.44,84,1,1,1,,,,,
5,SK지음(도시형),32A㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,32.52,27.42,84,1,1,2,,,,,
6,SK지음(도시형),32B㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,32.21,27.16,84,1,1,1,,,,,
7,SK지음(도시형),34C㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,34.59,29.16,84,1,1,1,,,,,
8,SK지음(도시형),35A㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,35.04,29.54,84,1,1,1,,,,,
9,SK지음(도시형),35B㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,35.46,29.9,84,1,1,1,,,,,
10,SK지음(도시형),35C㎡,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,35.5,29.93,84,1,1,1,,,,,
11,SK지음(도시형),35D,서울시 강서구 화곡동 392-33,서울시 강서구 강서로16길 44-9,16.0,0.0,35.52,29.95,84,1,1,1,,,,,
0,가이아팰리스(도시형),31㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,31.69,25.74,81,1,1,1,,,,,
1,가이아팰리스(도시형),36B㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.6,29.75,81,1,1,3,,,,,
2,가이아팰리스(도시형),36F㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.72,29.85,81,1,1,3,,,,,
3,가이아팰리스(도시형),36C㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.63,29.77,81,1,1,2,,,,,
4,가이아팰리스(도시형),36G㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.83,29.94,81,1,1,2,,,,,
5,가이아팰리스(도시형),36H㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.9,29.99,81,1,1,2,,,,,
6,가이아팰리스(도시형),36A㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.56,29.71,81,1,1,1,,,,,
7,가이아팰리스(도시형),36D㎡,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.71,29.84,81,1,1,1,,,,,
8,가이아팰리스(도시형),36E,서울시 강서구 화곡동 338-6,서울시 강서구 강서로20길 33,16.0,0.0,36.66,29.8,81,1,1,1,,,,,
0,강동,64,서울시 강서구 화곡동 29-79,서울시 강서구 까치산로 88-15,9.0,0.0,64.66,58.86,91,3,2,9,,,,,
0,강서2차크라운팰리스(도시형),34A㎡,서울시 강서구 화곡동 1070-11,서울시 강서구 화곡로 120,28.0,0.0,34.25,29.94,87,1,1,21,,"2억 9,200","2억 6,000~2억 6,700",,
1,강서2차크라운팰리스(도시형),34B,서울시 강서구 화곡동 1070-11,서울시 강서구 화곡로 120,28.0,0.0,34.29,29.98,87,1,1,7,,,,,
